0,1,2,3,4,5,6,7,8,9,10,11
1491788807.654140,CDbBiZ2Ovl0uv1Pnj3,10.1.60.99,40881,10.1.60.129,3128,1,CONNECT,www.tradoc.army.mil,www.tradoc.army.mil:443,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727)
1491788820.404071,CGthji4gktJGWmBIj4,10.1.60.129,53826,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.99&c=3&d=1194879288&x=5&r=5765m,-,-
1491788816.542010,C3VS4T1jy5FLR8Xetg,10.1.60.98,44146,10.1.60.129,3128,1,CONNECT,www.nature.org,www.nature.org:443,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; BOIE9;ENAU)
1491788822.313676,C8tSn9i3HQFK4b4E3,10.1.60.129,58102,10.2.192.185,80,1,GET,www.webopedia.com,/,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
1491788807.073331,CmIOKT07BvreKL7K4,10.1.60.129,54372,10.2.179.177,80,1,GET,www.collegeboard.com,/,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491788807.168281,C5wJohcALkBRmRPT3,10.1.60.101,56581,10.1.60.129,3128,1,GET,www.collegeboard.com,http://www.collegeboard.com/common/shared/css/print.css,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491788807.227923,CkDw3NQW5Ghpjj5M,10.1.60.129,54376,10.2.179.177,80,1,GET,www.collegeboard.com,/common/shared/js/p3_global.js,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491788807.211716,CqqCg54ARS3AaYJJF,10.1.60.101,56582,10.1.60.129,3128,1,GET,www.collegeboard.com,http://www.collegeboard.com/common/shared/js/p3_global.js,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491788807.362114,CQ98A236CR7dgPe2Ta,10.1.60.129,54382,10.2.179.177,80,1,GET,www.collegeboard.com,/common/shared/images/arrow_box_tnav.gif,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491788807.410055,CYcIY24XBbI9A0CmUl,10.1.60.129,54384,10.2.179.177,80,1,GET,www.collegeboard.com,/webanalytics/js/web_analytics_header.js,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491788807.401219,CQWrJKD6shEibJOLk,10.1.60.101,56586,10.1.60.129,3128,1,GET,www.collegeboard.com,http://www.collegeboard.com/webanalytics/js/web_analytics_header.js,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491788807.445793,CreR6fXoTurwwIEki,10.1.60.129,54386,10.2.179.177,80,1,GET,www.collegeboard.com,/prod_images/student/action_plan/Start_Here_button_off.jpg,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491788807.430019,C82mnJE8TjpDjrgT2,10.1.60.101,56587,10.1.60.129,3128,1,GET,www.collegeboard.com,http://www.collegeboard.com/prod_images/student/action_plan/Start_Here_button_off.jpg,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491788807.487249,CFP6347DUxIEbhrwb,10.1.60.129,54388,10.2.179.177,80,1,GET,www.collegeboard.com,/promotion/product/images/sat_study_guide.gif,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491788779.293230,CpclEC1YFmM85WdG98,10.1.60.129,53362,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.98&c=3&d=324436624&x=5&r=5765m,-,-
1491788779.315735,CpclEC1YFmM85WdG98,10.1.60.129,53362,10.1.10.53,80,2,GET,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.98&c=3&d=324436624&x=5&r=5765m,-,-
1491788779.490794,CyEVx6YhjpkhzaLq3,10.1.60.129,53370,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.98&c=3&d=324436624&x=5&r=5765m,-,-
1491788779.527028,CUWh2q26ZRyOe1asY7,10.1.60.129,53372,10.1.10.53,80,2,GET,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.100&c=3&d=0&x=3&r=5764_5765,-,-
1491788779.543384,Ccmqa32kRrlT34BJ37,10.1.60.129,53374,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.98&c=3&d=324436624&x=5&r=5765m,-,-
1491788779.558376,CUWh2q26ZRyOe1asY7,10.1.60.129,53372,10.1.10.53,80,3,GET,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.100&c=3&d=1394066247&x=4&r=5764_5765,-,-
1491788779.556618,CkfeOF4bI4tGPRToue,10.1.60.100,57953,10.1.60.129,3128,3,GET,rubberneck.hq.bluenet,http://rubberneck.hq.bluenet/rn2.html&i=10.1.60.100&c=3&d=1394066247&x=4&r=5764_5765,-,-
1491788779.612514,CSXk3k2TN0YWYoh8ge,10.1.60.129,53376,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.98&c=3&d=324436624&x=5&r=5765m,-,-
1491788779.709998,CkfeOF4bI4tGPRToue,10.1.60.100,57953,10.1.60.129,3128,5,POST,rubberneck.hq.bluenet,http://rubberneck.hq.bluenet/rn2.html&i=10.1.60.100&c=3&d=1394066247&x=4&r=5764_5765,-,-
1491788779.853019,CkfeOF4bI4tGPRToue,10.1.60.100,57953,10.1.60.129,3128,7,GET,rubberneck.hq.bluenet,http://rubberneck.hq.bluenet/rn2.html&i=10.1.60.100&c=3&d=1394066247&x=5&r=5764_5765,-,-
1491788779.961815,Cfy5gc38ZrlhmwX7I3,10.1.60.129,53386,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.100&c=3&d=1394066247&x=5&r=5764_5765,-,-
1491788780.205470,CkfeOF4bI4tGPRToue,10.1.60.100,57953,10.1.60.129,3128,15,POST,rubberneck.hq.bluenet,http://rubberneck.hq.bluenet/rn2.html&i=10.1.60.100&c=3&d=1394066247&x=5&r=5764_5765,-,-
1491788780.306778,Co4zKlY4k1Zkyvfd4,10.1.60.129,53398,10.1.10.53,80,2,GET,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.100&c=3&d=1394066247&x=5&r=5764_5765,-,-
1491788859.064475,CgNxay1uQXZtYr1D3c,10.1.60.98,44300,10.1.60.129,3128,1,CONNECT,www.starwars.com,www.starwars.com:443,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322)
1491788859.972963,CZt5aj14PA3YmZ5gJg,10.1.60.98,44326,10.1.60.129,3128,1,CONNECT,www.starwars.com,www.starwars.com:443,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322)
1491788860.472334,CzIPn63JPf3irpTjL9,10.1.60.100,58187,10.1.60.129,3128,1,CONNECT,www.snort.org,www.snort.org:443,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Win64; x64; Trident/6.0; ASU2JS)
1491788847.991930,CorJMv49aaRk7aIhei,10.1.60.100,58129,10.1.60.129,3128,1,GET,airforcemedicine.afms.mil,http://airforcemedicine.afms.mil/,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
1491788841.372066,CoGIMQ2GTm51Gqo4N5,10.1.60.101,56680,10.1.60.129,3128,1,GET,www.wvu.edu,http://www.wvu.edu/Images/func_nav/az_index.gif,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491788841.404799,CqfmsM1nTWV3L56KVf,10.1.60.101,56681,10.1.60.129,3128,1,GET,www.wvu.edu,http://www.wvu.edu/Images/func_nav/maps.gif,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491788801.542474,CCz66RDMNEL5Zr271,10.1.60.129,58974,10.2.172.101,80,1,GET,www.pandora.com,/skype/skype.js,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491788801.580318,CLA1j72JrYk8mVE68a,10.1.60.101,56574,10.1.60.129,3128,1,GET,www.pandora.com,http://www.pandora.com/images/clearspacer.gif,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491788801.963772,CxCUHn21vwY9InApN7,10.1.60.98,44030,10.1.60.129,3128,1,GET,www.moma.org,http://www.moma.org/,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0)
1491788802.163534,CQ58di1kIsmyogj4Bd,10.1.60.98,44036,10.1.60.129,3128,1,GET,www.moma.org,http://www.moma.org/Library/images/momafulltitle.gif,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0)
1491788802.401109,CTqJ9J25CsxsjuqOx6,10.1.60.98,44052,10.1.60.129,3128,1,GET,www.moma.org,http://www.moma.org/Library/menuimages/home/home_menu_r2_c1.gif,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0)
1491788803.673848,C38bMq3ROJZA9zdly8,10.1.60.129,53592,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.98&c=3&d=0&x=2&r=5765m,-,-
1491788804.156319,C5D27G1y62TnRsjKhb,10.1.60.129,53602,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.98&c=3&d=1920077017&x=5&r=5765m,-,-
1491788804.219238,Ck8CK76wO06NA084j,10.1.60.129,53604,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.98&c=3&d=1920077017&x=5&r=5765m,-,-
1491788804.199748,Ch9Akk366JBJqokx0d,10.1.60.98,44076,10.1.60.129,3128,11,POST,rubberneck.hq.bluenet,http://rubberneck.hq.bluenet/rn2.html&i=10.1.60.98&c=3&d=1920077017&x=5&r=5765m,-,-
1491788874.760076,C0mo2t1RT7WAMbZLKb,10.1.60.101,56868,10.1.60.129,3128,1,CONNECT,nemesis.startrek.com,nemesis.startrek.com:443,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727)
1491788886.633437,CyUMRa2lyyHB8VMvWe,10.1.60.100,58300,10.1.60.129,3128,1,GET,web.mit.edu,http://web.mit.edu/img/variation/n.gif,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
1491788793.020860,CQsLDtvKGC4hkQoq2,10.1.60.100,57969,10.1.60.129,3128,1,CONNECT,tokens.hq.bluenet,tokens.hq.bluenet:443,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Win64; x64; Trident/5.0; MAM2)
1491788860.358402,Cv24eTEshz2mNr1Xj,10.1.60.129,54306,10.1.10.53,80,2,GET,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.99&c=3&d=580769939&x=5&r=5765m,-,-
1491788855.640703,CCaZY52yroPalXGOEe,10.1.60.99,40929,10.1.60.129,3128,1,CONNECT,www.packetstormsecurity.org,www.packetstormsecurity.org:443,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; Touch)
1491788855.785734,CNDReX3Qj00JytD96l,10.1.60.99,40931,10.1.60.129,3128,1,CONNECT,www.packetstormsecurity.org,www.packetstormsecurity.org:443,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; Touch)
1491788873.374361,CSiT2rYiNSe52UBm4,10.1.60.101,56851,10.1.60.129,3128,1,CONNECT,nemesis.startrek.com,nemesis.startrek.com:443,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727)
1491788869.301241,CPiYjT1ms5J2mahLrg,10.1.60.129,47430,10.1.10.74,80,1,POST,netdiag.hq.bluenet,/,-,-
1491788858.922264,CHXEWq2cK1iY5yKydb,10.1.60.129,54240,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.100&c=3&d=2343517457&x=5&r=5764_5765,-,-
1491788873.106992,CCyiVP2sn3uNZ6qrG5,10.1.60.99,40983,10.1.60.129,3128,1,GET,www.rmc.bluenet,http://www.rmc.bluenet/,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; UHS)
1491788836.835754,Cszp750kbDs0EMV2,10.1.60.101,56672,10.1.60.129,3128,2,GET,rubberneck.hq.bluenet,http://rubberneck.hq.bluenet/rn2.html&i=10.1.60.101&c=3&d=0&x=3&r=5764_5765,-,-
1491788873.784748,CPJytf4YxvvMQojIb4,10.1.60.101,56856,10.1.60.129,3128,1,CONNECT,nemesis.startrek.com,nemesis.startrek.com:443,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727)
1491788874.307096,C0FiWX31btASi7newl,10.1.60.101,56862,10.1.60.129,3128,1,CONNECT,nemesis.startrek.com,nemesis.startrek.com:443,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727)
1491788874.890011,CdQl6o2gTfCMPbcTM7,10.1.60.101,56869,10.1.60.129,3128,1,CONNECT,nemesis.startrek.com,nemesis.startrek.com:443,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727)
1491788867.122204,CTokti2mjXdvdzwcee,10.1.60.98,44352,10.1.60.129,3128,1,GET,yui.yahooapis.com,http://yui.yahooapis.com/2.2.1/build/connection/connection-min.js,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; Avant Browser)
1491788862.237842,C7aCU72UDRhBepCoQe,10.1.60.100,58222,10.1.60.129,3128,1,GET,www.nature.org,http://www.nature.org/images/gpn_free.gif,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
1491788819.171625,CPThTl4MEO5Jm37wA4,10.1.60.100,58015,10.1.60.129,3128,1,POST,rubberneck.hq.bluenet,http://rubberneck.hq.bluenet/rn2.html&i=10.1.60.100&c=3&d=0&x=2&r=5764_5765,-,-
1491788819.221214,CPThTl4MEO5Jm37wA4,10.1.60.100,58015,10.1.60.129,3128,2,GET,rubberneck.hq.bluenet,http://rubberneck.hq.bluenet/rn2.html&i=10.1.60.100&c=3&d=0&x=3&r=5764_5765,-,-
1491788829.801634,Cl5iJ04sJSpUzBxmol,10.1.60.100,58111,10.1.60.129,3128,1,GET,www.mcafee.com,http://www.mcafee.com/us/,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
1491788831.324106,CqX8NFSbHR0isCADl,10.1.60.101,56642,10.1.60.129,3128,1,CONNECT,www.afweather.af.mil,www.afweather.af.mil:443,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; WOW64; Trident/5.0)
1491788834.815590,CDbPSH3fnQDnwX3uB1,10.1.60.101,56651,10.1.60.129,3128,1,GET,www.afweather.af.mil,http://www.afweather.af.mil/shared/resource/aflink.css,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491788826.508630,Cuk4cZ1o7UvduRVCtf,10.1.60.100,58074,10.1.60.129,3128,1,CONNECT,www.honeynet.org,www.honeynet.org:443,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; InfoPath.2; .NET4.0C)
1491788828.189749,C19pY426jULCwJqgxe,10.1.60.100,58095,10.1.60.129,3128,1,CONNECT,www.honeynet.org,www.honeynet.org:443,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; InfoPath.2; .NET4.0C)
1491788793.154850,CTCzKH3jzqEK4BR6B1,10.1.60.100,57970,10.1.60.129,3128,1,CONNECT,tokens.hq.bluenet,tokens.hq.bluenet:443,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Win64; x64; Trident/5.0; MAM2)
1491788793.300403,C4C3xO11fICSze1GA5,10.1.60.100,57971,10.1.60.129,3128,1,CONNECT,tokens.hq.bluenet,tokens.hq.bluenet:443,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Win64; x64; Trident/5.0; MAM2)
1491788798.523646,CeLrFc2dlYd3HiC7L7,10.1.60.129,53514,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.99&c=3&d=3317682446&x=5&r=5765m,-,-
1491788793.556111,CpRnat38xHiASto68k,10.1.60.100,57973,10.1.60.129,3128,1,CONNECT,tokens.hq.bluenet,tokens.hq.bluenet:443,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Win64; x64; Trident/5.0; MAM2)
1491788822.258964,C6mIDy2bhIrTjCmlye,10.1.60.100,58017,10.1.60.129,3128,1,GET,www.webopedia.com,http://www.webopedia.com/,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
1491788797.423782,Cd83Lt4AZLauN6ekRk,10.1.60.99,40840,10.1.60.129,3128,1,GET,www.intel.com,http://www.intel.com/portugues/homepage/images/spacer.gif,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; BOIE9;NLNL)
1491788797.571037,C6YDK63aKV1Qgwpd1c,10.1.60.99,40843,10.1.60.129,3128,1,GET,www.intel.com,http://www.intel.com/portugues/homepage/images/38_find_bullet.gif,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; BOIE9;NLNL)
1491788798.255569,CMtyOe2ynoR47sq6Xd,10.1.60.129,52334,10.2.49.201,80,1,GET,www.intel.com,/homepage/images/Ads_upgrade_txt.gif,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; BOIE9;NLNL)
1491788793.799533,Ck9mWpl3XhPGu2yx4,10.1.60.101,56551,10.1.60.129,3128,1,CONNECT,www.uscga.bluenet,www.uscga.bluenet:443,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Win64; x64; Trident/6.0)
1491788799.281812,Cwi8cN2YCkYBiniR1g,10.1.60.129,53542,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.101&c=3&d=0&x=2&r=5764_5765,-,-
1491788799.543773,CBeHj71yqhBNoYacJj,10.1.60.129,53548,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.101&c=3&d=2929552040&x=5&r=5764_5765,-,-
1491788841.544472,CCkEWL2EsEgzrF4kQ6,10.1.60.101,56691,10.1.60.129,3128,1,GET,www.wvu.edu,http://www.wvu.edu/Images/future_students_left.gif,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491788876.527171,CvV67w31Z12TCtVMpj,10.1.60.99,40989,10.1.60.129,3128,1,CONNECT,www.nih.gov,www.nih.gov:443,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; WOW64; Trident/5.0)
1491788812.859693,CEul6T397hGoTNCy9l,10.1.60.100,57984,10.1.60.129,3128,1,CONNECT,www.honeynet.org,www.honeynet.org:443,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Win64; x64; Trident/5.0; Avant Browser)
1491788823.212987,C12TRy4RmYEM4GbOGa,10.1.60.100,58043,10.1.60.129,3128,1,GET,www.webopedia.com,http://www.webopedia.com/img/mock/term-new.gif,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
1491788828.492168,CSU5r04NE6eis7nQa,10.1.60.100,58097,10.1.60.129,3128,1,CONNECT,www.honeynet.org,www.honeynet.org:443,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; InfoPath.2; .NET4.0C)
1491788850.242282,CJCGpn3bHTKctE2kfd,10.1.60.101,56814,10.1.60.129,3128,1,CONNECT,www.afmc.af.mil,www.afmc.af.mil:443,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; Touch; ASU2JS)
1491788886.399978,CwWbrB2ptL7aa3YWLe,10.1.60.100,58294,10.1.60.129,3128,1,CONNECT,10.1.10.68,10.1.10.68:80,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727)
1491788867.530826,CrjHV94yHhiszgGTh,10.1.60.99,40971,10.1.60.129,3128,1,GET,www.starwars.com,http://www.starwars.com/img/homepages/red/epii_imax.jpg,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0; BOIE9;ENUS)
1491788875.075170,CQrSz23KYbfaBwK3Ta,10.1.60.101,56870,10.1.60.129,3128,1,CONNECT,nemesis.startrek.com,nemesis.startrek.com:443,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727)
1491788861.371384,CfsMltHeEQRsKqP85,10.1.60.100,58198,10.1.60.129,3128,1,CONNECT,www.snort.org,www.snort.org:443,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Win64; x64; Trident/6.0; ASU2JS)
1491788784.205402,C6y6z11TzLZSR1qqxk,10.1.60.98,44002,10.1.60.129,3128,1,GET,www.moma.org,http://www.moma.org/Library/menuimages/home/home_menu_r2_c1.gif,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; Avant Browser)
1491788819.888784,CbfbnZMdMGmRE6k94,10.1.60.129,53802,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.99&c=3&d=1194879288&x=5&r=5765m,-,-
1491788799.898016,C1CJXm173lh8HCSq09,10.1.60.129,53558,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.101&c=3&d=2929552040&x=5&r=5764_5765,-,-
1491788837.032291,CKx2Ai348nQbDCcKl9,10.1.60.129,54006,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.101&c=3&d=2373162021&x=4&r=5764_5765,-,-
1491788837.175272,CxN54U2nEMRpLJbhcg,10.1.60.129,54010,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.101&c=3&d=2373162021&x=5&r=5764_5765,-,-
1491788837.143807,Cszp750kbDs0EMV2,10.1.60.101,56672,10.1.60.129,3128,7,POST,rubberneck.hq.bluenet,http://rubberneck.hq.bluenet/rn2.html&i=10.1.60.101&c=3&d=2373162021&x=5&r=5764_5765,-,-
1491788837.300359,Cszp750kbDs0EMV2,10.1.60.101,56672,10.1.60.129,3128,10,GET,rubberneck.hq.bluenet,http://rubberneck.hq.bluenet/rn2.html&i=10.1.60.101&c=3&d=2373162021&x=5&r=5764_5765,-,-
1491788837.340116,Cszp750kbDs0EMV2,10.1.60.101,56672,10.1.60.129,3128,12,POST,rubberneck.hq.bluenet,http://rubberneck.hq.bluenet/rn2.html&i=10.1.60.101&c=3&d=2373162021&x=5&r=5764_5765,-,-
1491788837.414759,Cszp750kbDs0EMV2,10.1.60.101,56672,10.1.60.129,3128,13,POST,rubberneck.hq.bluenet,http://rubberneck.hq.bluenet/rn2.html&i=10.1.60.101&c=3&d=2373162021&x=5&r=5764_5765,-,-
1491788837.461832,CtvaVe4X2VVudwv19f,10.1.60.129,54022,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.101&c=3&d=2373162021&x=5&r=5764_5765,-,-
1491788837.526965,CtvaVe4X2VVudwv19f,10.1.60.129,54022,10.1.10.53,80,2,GET,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.101&c=3&d=2373162021&x=5&r=5764_5765,-,-
1491788837.575216,CLl1KR2M8GKQXxGxR5,10.1.60.129,54024,10.1.10.53,80,2,GET,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.101&c=3&d=2373162021&x=5&r=5764_5765,-,-
1491788861.965808,CUDDY23Ds3MySCawSa,10.1.60.100,58206,10.1.60.129,3128,1,GET,www.nature.org,http://www.nature.org/images/spacer.gif,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
1491788847.740166,CIw25U3j1ROWIxkYcl,10.1.60.101,56795,10.1.60.129,3128,1,CONNECT,www.afmc.af.mil,www.afmc.af.mil:443,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; Touch; ASU2JS)
1491788847.877330,ChOxkHRXIcPybYZSl,10.1.60.101,56796,10.1.60.129,3128,1,CONNECT,www.afmc.af.mil,www.afmc.af.mil:443,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; Touch; ASU2JS)
1491788860.115106,C2XqDtzcus14jNSO4,10.1.60.129,54300,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.99&c=3&d=580769939&x=5&r=5765m,-,-
1491788860.161486,CDKEW81vMQDy1aMnq2,10.1.60.129,54304,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.99&c=3&d=580769939&x=5&r=5765m,-,-
1491788784.236046,CwEk9N3BtTKa3SEmmk,10.1.60.98,44024,10.1.60.129,3128,1,GET,www.moma.org,http://www.moma.org/Library/images/spacer.gif,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; Avant Browser)
1491788814.319091,C5dg9T2WWTyo3UgCV5,10.1.60.100,57998,10.1.60.129,3128,1,CONNECT,www.honeynet.org,www.honeynet.org:443,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Win64; x64; Trident/5.0; Avant Browser)
1491788819.550745,CMsuyr36VAghWtUDE8,10.1.60.99,40884,10.1.60.129,3128,1,POST,rubberneck.hq.bluenet,http://rubberneck.hq.bluenet/rn2.html&i=10.1.60.99&c=3&d=0&x=2&r=5765m,-,-
1491788819.596557,CMsuyr36VAghWtUDE8,10.1.60.99,40884,10.1.60.129,3128,2,GET,rubberneck.hq.bluenet,http://rubberneck.hq.bluenet/rn2.html&i=10.1.60.99&c=3&d=0&x=3&r=5765m,-,-
